"country","date","people_fully_vaccinated","people_vaccinated","people_fully_vaccinated","daily_vaccinations","population","continent","cumsum_total_vaccination","people_fully_vaccinated_per_million","people_vaccinated_per_million","daily_vaccinated_per_million"
"Latvia",2021-02-24,16884,37734,16884,1850,1870977,"Europe",437680.614230685,9024.16224250753,20168.0726166062,988.78821065144
"Latvia",2021-02-25,16926,41860,16926,2225,1870977,"Europe",439905.614230685,9046.61040728988,22373.3375664158,1189.21825335106
"Latvia",2021-02-26,17014,45132,17014,2512,1870977,"Europe",442417.614230685,9093.64465731006,24122.1564989842,1342.6140460305
"Latvia",2021-02-27,17023,45708,17023,2485,1870977,"Europe",444902.614230685,9098.45497833485,24430.0170445708,1328.18308295612
"Latvia",2021-02-28,17024,45837,17024,2319,1870977,"Europe",447221.614230685,9098.98945844872,24498.9649792595,1239.45938405443
"Latvia",2021-03-01,17250,47365,17250,2384,1870977,"Europe",449605.614230685,9219.78196418235,25315.6505932462,1274.20059145569
"Latvia",2021-03-02,17551,49236,17551,2354,1870977,"Europe",451959.614230685,9380.66047845591,26315.6628862888,1258.16618803972
"Latvia",2021-03-03,17738,53140,17738,2323,1870977,"Europe",454282.614230685,9480.60825974878,28402.2732508203,1241.59730450989
"Latvia",2021-03-04,17856,58967,17856,2577,1870977,"Europe",456859.614230685,9543.67691318493,31516.6888743154,1377.35525343176
"Latvia",2021-03-05,17993,63625,17993,2782,1870977,"Europe",459641.614230685,9616.90068878452,34006.2972447016,1486.92367677422
"Latvia",2021-03-06,17996,64388,17996,2808,1870977,"Europe",462449.614230685,9618.50412912612,34414.1055715811,1500.82015973473
"Latvia",2021-03-07,17999,64459,17999,2800,1870977,"Europe",465249.614230685,9620.10756946772,34452.0536596655,1496.5443188238
"Latvia",2021-03-08,18035,66113,18035,2790,1870977,"Europe",468039.614230685,9639.34885356688,35336.0837679993,1491.19951768515
"Latvia",2021-03-09,18060,68430,18060,2815,1870977,"Europe",470854.614230685,9652.71085641352,36574.474191826,1504.56152053179
"Latvia",2021-03-10,18093,70848,18093,2580,1870977,"Europe",473434.614230685,9670.34870017109,37866.8471071531,1378.95869377336
"Latvia",2021-03-11,18103,73468,18103,2107,1870977,"Europe",475541.614230685,9675.69350130974,39267.1850054811,1126.14959991491
"Latvia",2021-03-12,18111,78358,18111,2122,1870977,"Europe",477663.614230685,9679.96934222067,41880.7927622841,1134.1668016229
"Latvia",2021-03-13,18112,79259,18112,2141,1870977,"Europe",479804.614230685,9680.50382233453,42362.359344877,1144.32192378634
"Latvia",2021-03-14,68248.3333333333,79331,68248.3333333333,2397,1870977,"Europe",482201.614230685,36477.3769711404,42400.8419130754,1281.14883293595
"Latvia",2021-03-15,18175,82931,18175,2423,1870977,"Europe",484624.614230685,9714.17606950807,44324.9703229917,1295.04531589645
"Latvia",2021-03-16,18297,82985,18297,2113,1870977,"Europe",486737.614230685,9779.38264339968,44353.8322491404,1129.3564805981
"Latvia",2021-03-17,18402,83046,18402,1787,1870977,"Europe",488524.614230685,9835.50305535557,44386.4355360862,955.115963477905
"Latvia",2021-03-18,18661,83060,18661,1450,1870977,"Europe",489974.614230685,9973.93340484677,44393.9182576803,774.996165105183
"Latvia",2021-03-19,18947,83456,18947,848,1870977,"Europe",490822.614230685,10126.7947174123,44605.5723827711,453.239136558066
"Latvia",2021-03-20,386314.714285714,83848,386314.714285714,749,1870977,"Europe",491571.614230685,206477.532479402,44815.0885874065,400.325605285367
"Latvia",2021-03-21,18950,83872,18950,512,1870977,"Europe",492083.614230685,10128.3981577539,44827.9161101392,273.653818299209
"Latvia",2021-03-22,19177,85904,19177,568,1870977,"Europe",492651.614230685,10249.7251436014,45913.9797015142,303.584704675685
"Lebanon",2021-02-13,35493.5,60259,35493.5,391,6803188,"Asia",422980.261060973,5217.18641319334,8857.46505902821,57.4730552793778
"Lebanon",2021-02-14,12716.6666666667,19862.3333333333,12716.6666666667,48,6803188,"Asia",423028.261060973,1869.22170409912,2919.5626129005,7.05551573762183
"Lebanon",2021-02-15,35927,62593.5,35927,640,6803188,"Asia",423668.261060973,5280.90653969874,9200.61300672567,94.0735431682911
"Lebanon",2021-02-16,36070,63406,36070,1089,6803188,"Asia",424757.261060973,5301.92609700041,9320.04230957604,160.072013297295
"Lebanon",2021-02-17,38097.5,66497,38097.5,1483,6803188,"Asia",426240.261060973,5599.94814195933,9774.38812509664,217.986038310275
"Lebanon",2021-02-18,40532,70495,40532,1921,6803188,"Asia",428161.261060973,5957.79508077684,10362.0537900761,282.367619416074
"Lebanon",2021-02-19,42215.5,74710.5,42215.5,2222,6803188,"Asia",430383.261060973,6205.2525962828,10981.6897607416,326.611582687411
"Lebanon",2021-02-20,42255.5,75560.5,42255.5,1904,6803188,"Asia",432287.261060973,6211.13219273082,11106.631185262,279.868790925666
"Lebanon",2021-02-21,6457.71428571429,27320.3333333333,6457.71428571429,1897,6803188,"Asia",434184.261060973,949.218849415052,4015.81337063349,278.839861547263
"Lebanon",2021-02-22,43058,78789,43058,2393,6803188,"Asia",436577.261060973,6329.09159646918,11581.1881135726,351.746857502688
"Lebanon",2021-02-23,43625,83725,43625,2616,6803188,"Asia",439193.261060973,6412.43487611984,12306.7303152581,384.52560770039
"Lebanon",2021-02-24,44102.5,91234.5,44102.5,2780,6803188,"Asia",441973.261060973,6482.62255871806,13410.5510534179,408.631953137264
"Lebanon",2021-02-25,44593.5,98735.5,44593.5,2888,6803188,"Asia",444861.261060973,6554.79460511748,14513.1223773325,424.506863546914
"Lebanon",2021-02-26,45154.5,104832,45154.5,3095,6803188,"Asia",447956.261060973,6637.25594530094,15409.2463709661,454.933775165408
"Lebanon",2021-02-27,45174.5,105454,45174.5,3095,6803188,"Asia",451051.261060973,6640.19574352495,15500.6740957328,454.933775165408
"Lebanon",2021-02-28,45175,105723,45175,3895,6803188,"Asia",454946.261060973,6640.26923848055,15540.2143818457,572.525704125772
"Lebanon",2021-03-01,45360.5,110174,45360.5,3975,6803188,"Asia",458921.261060973,6667.53586700823,16194.4664765989,584.284897021808
"Lebanon",2021-03-02,45808.5,115446.5,45808.5,3721,6803188,"Asia",462642.261060973,6733.38734722604,16969.4707834033,546.949459576893
"Lebanon",2021-03-03,47002,122239.5,47002,4170,6803188,"Asia",466812.261060973,6908.81980624378,17967.973250188,612.947929705897
"Lebanon",2021-03-04,49623.5,130255,49623.5,3951,6803188,"Asia",470763.261060973,7294.15385845577,19146.1708834152,580.757139152997
"Lebanon",2021-03-05,52001.5,137203,52001.5,3650,6803188,"Asia",474413.261060973,7643.69586729045,20167.456786436,536.51317588166
"Lebanon",2021-03-06,52074,137825.5,52074,3678,6803188,"Asia",478091.261060973,7654.35263585249,20258.9580061583,540.628893395273
"Lebanon",2021-03-07,52076,137861,52076,2962,6803188,"Asia",481053.261060973,7654.64661567489,20264.1761480059,435.384116975747
"Lebanon",2021-03-08,52574.5,142651.5,52574.5,2593,6803188,"Asia",483646.261060973,7727.92108640831,20968.3313176117,381.144839742779
"Lebanon",2021-03-09,53270.5,149039,53270.5,2478,6803188,"Asia",486124.261060973,7830.22606460383,21907.2293754046,364.240999954727
"Lebanon",2021-03-10,11875,75341,11875,4662,6803188,"Asia",490786.261060973,1745.5051955054,11074.3668997535,685.266966016521
"Lebanon",2021-03-11,15084,76883,15084,4928,6803188,"Asia",495714.261060973,2217.19582054766,11301.0253428246,724.366282395841
"Lebanon",2021-03-12,17711,78177,17711,5050,6803188,"Asia",500764.261060973,2603.33831727126,11491.230287918,742.299051562297
"Lebanon",2021-03-13,58837,166982.5,58837,5442,6803188,"Asia",506206.261060973,8648.44540530116,24544.7428470299,799.919096752875
"Lebanon",2021-03-14,83905.1666666667,167030,83905.1666666667,5778,6803188,"Asia",511984.261060973,12333.2129975927,24551.724867812,849.307706916228
"Lebanon",2021-03-15,22923,81802,22923,5817,6803188,"Asia",517801.261060973,3369.44973444803,12024.0687160196,855.040313453046
"Lebanon",2021-03-16,29066,86098,29066,7170,6803188,"Asia",524971.261060973,4272.40875895242,12655.5373745368,1053.91766330726
"Lebanon",2021-03-17,32671,88219,32671,4811,6803188,"Asia",529782.261060973,4802.30738883006,12967.3029761929,707.168462785388
"Lebanon",2021-03-18,38513,90974,38513,5360,6803188,"Asia",535142.261060973,5661.02245006312,13372.2601815502,787.865924034438
"Lebanon",2021-03-19,42704,92573,42704,5627,6803188,"Asia",540769.261060973,6277.05716790422,13607.2970495597,827.112230324959
"Lebanon",2021-03-20,42752,92597,42752,5216,6803188,"Asia",545985.261060973,6284.11268364185,13610.8248074285,766.699376821572
"Lebanon",2021-03-21,44619,93801,44619,5234,6803188,"Asia",551219.261060973,6558.54284785309,13787.8006605139,769.345195223181
"Lebanon",2021-03-22,50097,98022,50097,6199,6803188,"Asia",557418.261060973,7363.75358140919,14408.245075691,911.19045953162
"Lithuania",2021-01-03,6256.74285714286,93587.9666666667,6256.74285714286,1047,2694536,"Europe",336846.05472155,2322.0112320425,34732.4981617119,388.564116419302
"Lithuania",2021-01-07,5,18030,5,1183,2694536,"Europe",339583.05472155,1.855607050713,6691.31902487107,439.036628198695
"Lithuania",2021-01-08,8,23203,8,1922,2694536,"Europe",341505.05472155,2.9689712811408,8611.13007953874,713.295350294077
"Lithuania",2021-01-09,30,23507,30,1965,2694536,"Europe",343470.05472155,11.133642304278,8723.95098822209,729.253570930208
"Lithuania",2021-01-10,9967.5,23510,9967.5,1965,2694536,"Europe",345435.05472155,3699.15265559636,8725.06435245252,729.253570930208
"Lithuania",2021-01-11,20211,25719,20211,2281,2694536,"Europe",347716.05472155,7500.73482039208,9544.87154745752,846.52793653527
"Lithuania",2021-01-12,39273.5,27806,39273.5,2490,2694536,"Europe",350206.05472155,14575.2367012354,10319.4019304251,924.092311255073
"Lithuania",2021-01-13,68121.5,34040,68121.5,2881,2694536,"Europe",353087.05472155,25281.3471410291,12632.9728012541,1069.20078262083
"Lithuania",2021-01-14,102567,42668,102567,3520,2694536,"Europe",356607.05472155,38064.809674096,15835.0083279644,1306.34736370195
"Lithuania",2021-01-15,56898.5,49940,56898.5,3820,2694536,"Europe",360427.05472155,21116.2515549987,18533.8032225214,1417.68378674473
"Lithuania",2021-01-16,63584.25,51043,63584.25,3934,2694536,"Europe",364361.05472155,23597.4765228596,18943.1501379087,1459.99162750099
"Lithuania",2021-01-17,1089,51085,1089,4095,2694536,"Europe",368456.05472155,404.151215645291,18958.7372371347,1519.74217453395
"Lithuania",2021-01-18,2762,53927,2762,4424,2694536,"Europe",372880.05472155,1025.03733481386,20013.46428476,1641.84111847086
"Lithuania",2021-01-19,6676,56300,6676,5024,2694536,"Europe",377904.05472155,2477.606534112,20894.1353910284,1864.51396455642
"Lithuania",2021-01-20,8509,57936,8509,4629,2694536,"Europe",382533.05472155,3157.87207890338,21501.2900180217,1717.92100755009
"Lithuania",2021-01-21,9147,58847,9147,3618,2694536,"Europe",386151.05472155,3394.64753857436,21839.3816226616,1342.71726189593
"Lithuania",2021-01-22,9217,59170,9217,2635,2694536,"Europe",388786.05472155,3420.62603728434,21959.2538381376,977.90491572575
"Lithuania",2021-01-23,9217,59178,9217,2479,2694536,"Europe",391265.05472155,3420.62603728434,21962.2228094188,920.009975743505
"Lithuania",2021-01-24,1661.25,14764.1538461538,1661.25,2325,2694536,"Europe",393590.05472155,616.525442599394,5479.2935949469,862.857278581544
"Lithuania",2021-01-25,9217,59280,9217,1687,2694536,"Europe",395277.05472155,3420.62603728434,22000.0771932533,626.081818910566
"Lithuania",2021-01-26,9847,61751,9847,1232,2694536,"Europe",396509.05472155,3654.43252567418,22917.1181977157,457.221577295683
"Lithuania",2021-01-27,12904,65580,12904,1720,2694536,"Europe",398229.05472155,4788.95067648011,24338.1420771517,638.328825445271
"Lithuania",2021-01-28,16590,68966,16590,2509,2694536,"Europe",400738.05472155,6156.90419426573,25594.7591718945,931.143618047783
"Lithuania",2021-01-29,21656,71954,21656,3603,2694536,"Europe",404341.05472155,8037.00525804814,26703.6699454006,1337.15044074379
"Lithuania",2021-01-30,22089,72150,22089,3692,2694536,"Europe",408033.05472155,8197.70082863989,26776.4097417886,1370.18024624648
"Lithuania",2021-01-31,22089,72158,22089,3686,2694536,"Europe",411719.05472155,8197.70082863989,26779.3787130697,1367.95351778562
"Lithuania",2021-02-01,23920,73209,23920,4090,2694536,"Europe",415809.05472155,8877.22413061098,27169.4273151296,1517.88656748323
"Lithuania",2021-02-02,26127,74865,26127,4199,2694536,"Europe",420008.05472155,9696.2890827957,27784.0043703257,1558.33880118878
"Lithuania",2021-02-03,31287,76494,31287,4185,2694536,"Europe",424193.05472155,11611.2755591315,28388.561147448,1553.14310144678
"Lithuania",2021-02-04,39591,78025,39591,4580,2694536,"Europe",428773.05472155,14693.0677489557,28956.7480263763,1699.73605845311
"Lithuania",2021-02-05,45887,78978,45887,4465,2694536,"Europe",433238.05472155,17029.6481472135,29310.4267302422,1657.05709628671
"Lithuania",2021-02-06,46544,79047,46544,4479,2694536,"Europe",437717.05472155,17273.4749136772,29336.0341075421,1662.2527960287
"Lithuania",2021-02-07,46639,79049,46639,4492,2694536,"Europe",442209.05472155,17308.7314476407,29336.7763503624,1667.07737436056
"Lithuania",2021-02-08,49067,79275,49067,4459,2694536,"Europe",446668.05472155,18209.8142314669,29420.6497890546,1654.83036782585
"Lithuania",2021-02-09,50839,80350,50839,4314,2694536,"Europe",450982.05472155,18867.4413702396,29819.6053049579,1601.01776335518
"Lithuania",2021-02-10,52470,84868,52470,4222,2694536,"Europe",455204.05472155,19472.7403901822,31496.3318359822,1566.87459362206
"Lithuania",2021-02-11,53775,92606,53775,4109,2694536,"Europe",459313.05472155,19957.0538304183,34368.0693076656,1524.93787427594
"Lithuania",2021-02-12,54751,98908,54751,4113,2694536,"Europe",463426.05472155,20319.2683267175,36706.8764343842,1526.42235991651
"Lithuania",2021-02-13,54751,99354,54751,4073,2694536,"Europe",467499.05472155,20319.2683267175,36872.3965833078,1511.57750351081
"Lithuania",2021-02-14,9177.33333333333,18559.6666666667,9177.33333333333,4391,2694536,"Europe",471890.05472155,3405.90488801535,6887.88966510994,1629.59411193616
"Lithuania",2021-02-15,55444,103303,55444,4344,2694536,"Europe",476234.05472155,20576.4554639463,38337.955031961,1612.15140565945
"Lithuania",2021-02-16,55654,103624,55654,4013,2694536,"Europe",480247.05472155,20654.3909600762,38457.0850046168,1489.31021890225
"Lithuania",2021-02-17,59530,107993,59530,4312,2694536,"Europe",484559.05472155,22092.857545789,40078.5144455298,1600.27552053489
"Lithuania",2021-02-18,64346,114497,64346,4637,2694536,"Europe",489196.05472155,23880.1782570357,42492.2880970972,1720.88997883123
"Lithuania",2021-02-19,67657,121632,67657,5090,2694536,"Europe",494286.05472155,25108.9612460179,45140.2393584647,1889.00797762583
"Lithuania",2021-02-20,67719,122579,67719,5170,2694536,"Europe",499456.05472155,25131.9707734467,45491.6913338697,1918.69769043724
"Lithuania",2021-02-21,7091.85714285714,25289.6666666667,7091.85714285714,5230,2694536,"Europe",504686.05472155,2631.94002338701,9385.53675536963,1940.9649750458
"Lithuania",2021-02-22,69293,126475,69293,5289,2694536,"Europe",509975.05472155,25716.1158730112,46937.5803477853,1962.86113824421
"Lithuania",2021-02-23,70398,133994,70398,6445,2694536,"Europe",516420.05472155,26126.2050312187,49728.0422306475,2391.87748836905
"Lithuania",2021-02-24,71321,144735,71321,6933,2694536,"Europe",523353.05472155,26468.7500927804,53714.2572969892,2572.98473651864
"Lithuania",2021-02-25,72261,155611,72261,7004,2694536,"Europe",530357.05472155,26817.6042183144,57750.5737537001,2599.33435663877
"Lithuania",2021-02-26,73295,164532,73295,6934,2694536,"Europe",537291.05472155,27201.3437564018,61061.3478535822,2573.35585792879
"Lithuania",2021-02-27,73326,165200,73326,6890,2694536,"Europe",544181.05472155,27212.8485201163,61309.2569555575,2557.02651588251
"Lithuania",2021-02-28,73326,165609,73326,6557,2694536,"Europe",550738.05472155,27212.8485201163,61461.0456123058,2433.44308630503
"Lithuania",2021-03-01,73471,172983,73471,7241,2694536,"Europe",557979.05472155,27266.6611245869,64197.6948906973,2687.29013084256
"Lithuania",2021-03-02,74066,181657,74066,7333,2694536,"Europe",565312.05472155,27487.4783636218,67416.8020022742,2721.43330057568
"Lithuania",2021-03-03,76266,191339,76266,7364,2694536,"Europe",572676.05472155,28303.9454659355,71009.9994952749,2732.9380642901
"Lithuania",2021-03-04,81391,201543,81391,7866,2694536,"Europe",580542.05472155,30205.9426929163,74796.92236437,2919.24101218169
"Lithuania",2021-03-05,86010,210781,86010,8423,2694536,"Europe",588965.05472155,31920.152486365,78225.3419512673,3125.95563763112
"Lithuania",2021-03-06,86152,211263,86152,8413,2694536,"Europe",597378.05472155,31972.8517266053,78404.222470956,3122.24442352969
"Lithuania",2021-03-07,86153,211263,86153,8354,2694536,"Europe",605732.05472155,31973.2228480154,78404.222470956,3100.34826033128
"Lithuania",2021-03-08,87114,219190,87114,8550,2694536,"Europe",614282.05472155,32329.8705231624,81346.1018891564,3173.08805671923
"Lithuania",2021-03-09,88481,229648,88481,8915,2694536,"Europe",623197.05472155,32837.1934908274,85227.2895964277,3308.54737142128
"Lithuania",2021-03-10,91036,242629,91036,9437,2694536,"Europe",632634.05472155,33785.4086937417,90044.8166214888,3502.27274751571
"Lithuania",2021-03-11,91711,243089,91711,7409,2694536,"Europe",640043.05472155,34035.915645588,90215.5324701544,2749.63852774652
"Lithuania",2021-03-12,98849,253673,98849,7962,2694536,"Europe",648005.05472155,36684.9802711858,94143.4814751037,2954.86866755538
"Lithuania",2021-03-13,99562,254706,99562,8122,2694536,"Europe",656127.05472155,36949.5898366175,94526.849891781,3014.24809317819
"Lithuania",2021-03-14,99562,254729,99562,8125,2694536,"Europe",664252.05472155,36949.5898366175,94535.3856842143,3015.36145740862
