country,date,people_fully_vaccinated,people_vaccinated,daily_vaccinations,population,continent,cumsum_total_vaccination,people_fully_vaccinated_per_million,people_vaccinated_per_million,daily_vaccinated_per_million
Denmark,2021-03-20,327044,631939,15511,5807009,Europe,2121407,56318,108823,2671
Denmark,2021-03-21,327044,636664,15330,5807009,Europe,2136737,56318,109637,2639
Ecuador,2021-01-21,224168,2868409,139399,17836546,South America,2863891,12567,160816,7815
Ecuador,2021-01-22,227542,2868409,108,17836546,South America,2863999,12757,160816,6
Ecuador,2021-01-23,231498,3389672,341,17836546,South America,2864340,12978,190040,19
Ecuador,2021-01-24,235060,3509073,419,17836546,South America,2864759,13178,196735,23
Ecuador,2021-01-25,236946,3650089,458,17836546,South America,2865217,13284,204641,25
Ecuador,2021-01-26,238316,3727924,481,17836546,South America,2865698,13361,209004,26
Ecuador,2021-01-27,241039,3805758,497,17836546,South America,2866195,13513,213368,27
Ecuador,2021-01-28,245724,4162993,484,17836546,South America,2866679,13776,233396,27
Ecuador,2021-01-29,255630,4425262,526,17836546,South America,2867205,14331,248100,29
Ecuador,2021-01-30,267224,4749566,502,17836546,South America,2867707,14981,266282,28
Ecuador,2021-01-31,274740,4923679,478,17836546,South America,2868185,15403,276044,26
Ecuador,2021-02-01,279464,5092288,454,17836546,South America,2868639,15668,285497,25
Ecuador,2021-02-02,281666,5273207,430,17836546,South America,2869069,15791,295640,24
Ecuador,2021-02-03,285899,5387153,406,17836546,South America,2869475,16028,302028,22
Ecuador,2021-02-04,292659,5501100,406,17836546,South America,2869881,16407,308417,22
Ecuador,2021-02-05,300358,5976347,369,17836546,South America,2870250,16839,335061,20
Ecuador,2021-02-06,304036,6251753,333,17836546,South America,2870583,17045,350502,18
Ecuador,2021-02-07,306007,6390226,297,17836546,South America,2870880,17156,358265,16
Ecuador,2021-02-08,310238,6542608,260,17836546,South America,2871140,17393,366809,14
Ecuador,2021-02-09,313778,6731023,224,17836546,South America,2871364,17591,377372,12
Ecuador,2021-02-10,317781,6935649,187,17836546,South America,2871551,17816,388844,10
Ecuador,2021-02-11,321330,7169955,151,17836546,South America,2871702,18015,401981,8
Ecuador,2021-02-12,327002,7436928,151,17836546,South America,2871853,18333,416948,8
Ecuador,2021-02-13,328582,7697247,151,17836546,South America,2872004,18421,431543,8
Ecuador,2021-02-14,329315,7812091,151,17836546,South America,2872155,18462,437982,8
Ecuador,2021-02-15,331808,7880793,151,17836546,South America,2872306,18602,441834,8
Ecuador,2021-02-16,332922,7915144,151,17836546,South America,2872457,18665,443759,8
Ecuador,2021-02-17,334036,7932320,151,17836546,South America,2872608,18727,444722,8
Ecuador,2021-02-18,338931,7940908,462,17836546,South America,2873070,19002,445204,25
Ecuador,2021-02-19,341362,7945202,773,17836546,South America,2873843,19138,445445,43
Ecuador,2021-02-20,342866,7947349,1084,17836546,South America,2874927,19222,445565,60
Ecuador,2021-02-21,344214,7948422,1395,17836546,South America,2876322,19298,445625,78
Ecuador,2021-02-22,347426,7949496,1707,17836546,South America,2878029,19478,445685,95
Ecuador,2021-02-23,350309,8663806,2018,17836546,South America,2880047,19639,485733,113
Ecuador,2021-02-24,353192,9020961,2329,17836546,South America,2882376,19801,505757,130
Ecuador,2021-02-25,369680,9378116,2500,17836546,South America,2884876,20725,525780,140
Ecuador,2021-02-26,378289,10172880,2670,17836546,South America,2887546,21208,570339,149
Ecuador,2021-02-27,386827,10398364,2841,17836546,South America,2890387,21687,582980,159
Ecuador,2021-02-28,389532,10449026,3012,17836546,South America,2893399,21838,585821,168
Ecuador,2021-03-01,392238,10474357,3183,17836546,South America,2896582,21990,587241,178
Ecuador,2021-03-02,413554,10487022,3669,17836546,South America,2900251,23185,587951,205
Ecuador,2021-03-03,424810,10493355,4156,17836546,South America,2904407,23816,588306,233
Ecuador,2021-03-04,430438,10496522,4471,17836546,South America,2908878,24132,588484,250
Ecuador,2021-03-05,436066,10498105,5658,17836546,South America,2914536,24447,588572,317
Ecuador,2021-03-06,493792,10499688,5313,17836546,South America,2919849,27684,588661,297
Ecuador,2021-03-07,497165,11062528,4968,17836546,South America,2924817,27873,620216,278
Ecuador,2021-03-08,498852,11343949,4623,17836546,South America,2929440,27967,635994,259
Ecuador,2021-03-09,500538,11484659,3916,17836546,South America,2933356,28062,643883,219
Ecuador,2021-03-10,541259,11555014,4572,17836546,South America,2937928,30345,647828,256
Ecuador,2021-03-11,561620,11590191,5228,17836546,South America,2943156,31487,649800,293
Ecuador,2021-03-12,571800,11607780,7433,17836546,South America,2950589,32057,650786,416
Ecuador,2021-03-13,581980,11616575,9586,17836546,South America,2960175,32628,651279,537
Ecuador,2021-03-14,638064,11620972,9559,17836546,South America,2969734,35772,651525,535
Ecuador,2021-03-15,694148,11625369,9531,17836546,South America,2979265,38917,651772,534
England,2021-01-03,20660,1172675,50100,68144696,Europe,1209996,303,17208,735
England,2021-01-07,20660,1172675,114567,68144696,Europe,1571565,303,17208,1681
England,2021-01-08,20660,1172675,130684,68144696,Europe,1702249,303,17208,1917
England,2021-01-09,20660,1172675,146801,68144696,Europe,1849050,303,17208,2154
England,2021-01-10,374613,1959151,162918,68144696,Europe,2011968,5497,28749,2390
England,2021-01-11,393925,2080280,159707,68144696,Europe,2171675,5780,30527,2343
England,2021-01-12,407294,2254556,163240,68144696,Europe,2334915,5976,33084,2395
England,2021-01-13,415656,2494371,175420,68144696,Europe,2510335,6099,36604,2574
England,2021-01-14,420510,2769164,192095,68144696,Europe,2702430,6170,40636,2818
England,2021-01-15,424327,3090058,215208,68144696,Europe,2917638,6226,45345,3158
England,2021-01-16,426102,3365492,231535,68144696,Europe,3149173,6252,49387,3397
England,2021-01-17,427386,3520056,230525,68144696,Europe,3379698,6271,51655,3382
England,2021-01-18,431136,3687206,234877,68144696,Europe,3614575,6326,54108,3446
England,2021-01-19,434125,3985579,251122,68144696,Europe,3865697,6370,58487,3685
England,2021-01-20,436848,4303730,261507,68144696,Europe,4127204,6410,63155,3837
England,2021-01-21,439182,4661293,272972,68144696,Europe,4400176,6444,68402,4005
England,2021-01-22,440300,5085771,287384,68144696,Europe,4687560,6461,74631,4217
England,2021-01-23,441074,5529101,311226,68144696,Europe,4998786,6472,81137,4567
England,2021-01-24,441684,5727693,317419,68144696,Europe,5316205,6481,84051,4658
England,2021-01-25,443010,5962544,326745,68144696,Europe,5642950,6501,87498,4794
England,2021-01-26,444011,6221850,320880,68144696,Europe,5963830,6515,91303,4708
England,2021-01-27,445101,6473752,311182,68144696,Europe,6275012,6531,95000,4566
England,2021-01-28,446372,6816945,308977,68144696,Europe,6583989,6550,100036,4534
England,2021-01-29,447898,7253305,310733,68144696,Europe,6894722,6572,106439,4559
England,2021-01-30,458150,7792996,325853,68144696,Europe,7220575,6723,114359,4781
England,2021-01-31,460907,8082355,339126,68144696,Europe,7559701,6763,118605,4976
England,2021-02-01,462503,8362868,345688,68144696,Europe,7905389,6787,122722,5072
England,2021-02-02,463889,8663041,351581,68144696,Europe,8256970,6807,127127,5159
England,2021-02-03,466171,9041835,369879,68144696,Europe,8626849,6840,132685,5427
England,2021-02-04,468782,9430261,376532,68144696,Europe,9003381,6879,138385,5525
England,2021-02-05,470723,9831897,371631,68144696,Europe,9375012,6907,144279,5453
England,2021-02-06,471324,10290215,358628,68144696,Europe,9733640,6916,151005,5262
England,2021-02-07,471636,10519729,349729,68144696,Europe,10083369,6921,154373,5132
England,2021-02-08,473055,10771998,345669,68144696,Europe,10429038,6941,158075,5072
England,2021-02-09,475228,11083652,347421,68144696,Europe,10776459,6973,162648,5098
England,2021-02-10,479320,11422507,341974,68144696,Europe,11118433,7033,167621,5018
England,2021-02-11,483966,11809241,342023,68144696,Europe,11460456,7102,173296,5019
England,2021-02-12,487699,12246166,347321,68144696,Europe,11807777,7156,179708,5096
England,2021-02-13,489885,12675663,343430,68144696,Europe,12151207,7188,186010,5039
England,2021-02-14,490722,12862909,337467,68144696,Europe,12488674,7201,188758,4952
England,2021-02-15,492576,13082669,332885,68144696,Europe,12821559,7228,191983,4884
England,2021-02-16,495704,13395338,333166,68144696,Europe,13154725,7274,196571,4889
England,2021-02-17,500201,13817914,345184,68144696,Europe,13499909,7340,202773,5065
England,2021-02-18,504762,14214176,346533,68144696,Europe,13846442,7407,208588,5085
England,2021-02-19,508657,14537978,330396,68144696,Europe,14176838,7464,213339,4848
England,2021-02-20,511089,14844087,312804,68144696,Europe,14489642,7500,217831,4590
England,2021-02-21,513435,14958074,302554,68144696,Europe,14792196,7534,219504,4439
England,2021-02-22,518779,15113158,293813,68144696,Europe,15086009,7612,221780,4311
England,2021-02-23,528360,15398055,290768,68144696,Europe,15376777,7753,225961,4266
England,2021-02-24,542569,15794992,288492,68144696,Europe,15665269,7962,231786,4233
England,2021-02-25,558737,16227104,295272,68144696,Europe,15960541,8199,238127,4333
England,2021-02-26,574963,16679881,315458,68144696,Europe,16275999,8437,244771,4629
England,2021-02-27,590547,17051245,326659,68144696,Europe,16602658,8666,250221,4793
England,2021-02-28,599935,17212804,334461,68144696,Europe,16937119,8803,252591,4908
England,2021-03-01,612567,17373384,336288,68144696,Europe,17273407,8989,254948,4934
England,2021-03-02,640219,17554700,324072,68144696,Europe,17597479,9394,257609,4755
England,2021-03-03,684220,17785702,304623,68144696,Europe,17902102,10040,260999,4470
England,2021-03-04,729265,18106090,292788,68144696,Europe,18194890,10701,265700,4296
England,2021-03-05,766500,18491771,286204,68144696,Europe,18481094,11248,271360,4199
England,2021-03-06,788188,18875389,288826,68144696,Europe,18769920,11566,276989,4238
England,2021-03-07,797321,19015497,285726,68144696,Europe,19055646,11700,279045,4192
England,2021-03-08,821121,19199233,290629,68144696,Europe,19346275,12049,281742,4264
England,2021-03-09,868272,19380360,293388,68144696,Europe,19639663,12741,284400,4305
England,2021-03-10,939232,19587080,293770,68144696,Europe,19933433,13782,287433,4310
England,2021-03-11,1008912,19798473,281719,68144696,Europe,20215152,14805,290535,4134
England,2021-03-12,1076426,20111189,275621,68144696,Europe,20490773,15796,295124,4044
England,2021-03-13,1115066,20568821,288616,68144696,Europe,20779389,16363,301840,4235
England,2021-03-14,1129444,20791838,301209,68144696,Europe,21080598,16574,305113,4420
England,2021-03-15,1161526,21122514,323384,68144696,Europe,21403982,17044,309965,4745
England,2021-03-16,1224435,21493356,352737,68144696,Europe,21756719,17968,315407,5176
England,2021-03-17,1315341,21886125,382165,68144696,Europe,22138884,19302,321171,5608
England,2021-03-18,1419950,22337590,421451,68144696,Europe,22560335,20837,327796,6184
England,2021-03-19,1520680,22873079,458021,68144696,Europe,23018356,22315,335654,6721
England,2021-03-20,1591129,23559503,495249,68144696,Europe,23513605,23349,345727,7267
England,2021-03-21,1621547,23854862,507875,68144696,Europe,24021480,23795,350061,7452
Estonia,2021-01-03,19552,781930,385,1327183,Europe,914266,14731,589165,290
Estonia,2021-01-07,19552,781930,675,1327183,Europe,916245,14731,589165,508
Estonia,2021-01-08,19552,781930,784,1327183,Europe,917029,14731,589165,590
Estonia,2021-01-09,19552,781930,1099,1327183,Europe,918128,14731,589165,828
Estonia,2021-01-10,331245,1336644,1176,1327183,Europe,919304,249585,1007128,886
Estonia,2021-01-11,350538,1428657,1205,1327183,Europe,920509,264121,1076458,907
Estonia,2021-01-12,366519,1562744,1244,1327183,Europe,921753,276163,1177489,937
Estonia,2021-01-13,373533,1741509,1210,1327183,Europe,922963,281447,1312184,911
Estonia,2021-01-14,377040,1948178,1178,1327183,Europe,924141,284090,1467904,887
Estonia,2021-01-15,378794,2181654,1243,1327183,Europe,925384,285412,1643823,936
Estonia,2021-01-16,379671,2371103,1109,1327183,Europe,926493,286072,1786568,835
Estonia,2021-01-17,380109,2477341,1061,1327183,Europe,927554,286402,1866615,799
Estonia,2021-01-18,380328,2614162,1043,1327183,Europe,928597,286567,1969707,785
Estonia,2021-01-19,380438,2852298,1060,1327183,Europe,929657,286650,2149136,798
Estonia,2021-01-20,380493,3105478,1000,1327183,Europe,930657,286692,2339901,753
Estonia,2021-01-21,380520,3390989,1015,1327183,Europe,931672,286712,2555027,764
Estonia,2021-01-22,380534,3710419,1074,1327183,Europe,932746,286723,2795710,809
Estonia,2021-01-23,380541,4017783,1106,1327183,Europe,933852,286728,3027301,833
Estonia,2021-01-24,380544,4085450,1112,1327183,Europe,934964,286730,3078286,837
Estonia,2021-01-25,380545,4119284,1122,1327183,Europe,936086,286731,3103779,845
Estonia,2021-01-26,380546,4136201,1124,1327183,Europe,937210,286732,3116526,846
Estonia,2021-01-27,380546,4144660,1302,1327183,Europe,938512,286732,3122900,981
Estonia,2021-01-28,380546,4148889,1378,1327183,Europe,939890,286732,3126086,1038
Estonia,2021-01-29,380546,4151003,1403,1327183,Europe,941293,286732,3127679,1057
Estonia,2021-01-30,380546,4152061,1647,1327183,Europe,942940,286732,3128476,1240
Estonia,2021-01-31,380546,4152589,1727,1327183,Europe,944667,286732,3128874,1301
Estonia,2021-02-01,380546,4152854,1781,1327183,Europe,946448,286732,3129074,1341
Estonia,2021-02-02,380546,4152986,1862,1327183,Europe,948310,286732,3129173,1402
Estonia,2021-02-03,380546,4153052,1915,1327183,Europe,950225,286732,3129223,1442
Estonia,2021-02-04,380546,4153085,2081,1327183,Europe,952306,286732,3129248,1567
Estonia,2021-02-05,380546,4153101,2254,1327183,Europe,954560,286732,3129260,1698
Estonia,2021-02-06,380546,4153110,2234,1327183,Europe,956794,286732,3129267,1683
Estonia,2021-02-07,380546,4153114,2196,1327183,Europe,958990,286732,3129270,1654
Estonia,2021-02-08,380546,4153118,2127,1327183,Europe,961117,286732,3129273,1602
Estonia,2021-02-09,380546,5436366,2236,1327183,Europe,963353,286732,4096169,1684
Estonia,2021-02-10,380546,6077990,2180,1327183,Europe,965533,286732,4579617,1642
Estonia,2021-02-11,380546,6398802,2223,1327183,Europe,967756,286732,4821341,1674
Estonia,2021-02-12,380546,6559208,2286,1327183,Europe,970042,286732,4942203,1722
Estonia,2021-02-13,380546,6639411,2183,1327183,Europe,972225,286732,5002634,1644
Estonia,2021-02-14,380546,6679513,2145,1327183,Europe,974370,286732,5032850,1616
Estonia,2021-02-15,380546,6699564,2145,1327183,Europe,976515,286732,5047957,1616
Estonia,2021-02-16,380546,6709589,1920,1327183,Europe,978435,286732,5055511,1446
Estonia,2021-02-17,380546,6714602,1923,1327183,Europe,980358,286732,5059288,1448
Estonia,2021-02-18,380546,6717108,2045,1327183,Europe,982403,286732,5061176,1540
Estonia,2021-02-19,380546,6718361,2367,1327183,Europe,984770,286732,5062121,1783
Estonia,2021-02-20,380546,6718988,2714,1327183,Europe,987484,286732,5062593,2044
Estonia,2021-02-21,380546,6719301,2789,1327183,Europe,990273,286732,5062829,2101
Estonia,2021-02-22,380546,6719458,2899,1327183,Europe,993172,286732,5062947,2184
Estonia,2021-02-23,380546,6719536,3210,1327183,Europe,996382,286732,5063006,2418
Estonia,2021-02-24,380546,6719575,3542,1327183,Europe,999924,286732,5063035,2668
Estonia,2021-02-25,380546,6719614,2986,1327183,Europe,1002910,286732,5063065,2249
Estonia,2021-02-26,380546,8433188,3091,1327183,Europe,1006001,286732,6354201,2328
Estonia,2021-02-27,380546,10146761,3413,1327183,Europe,1009414,286732,7645336,2571
Estonia,2021-02-28,380546,10311397,3424,1327183,Europe,1012838,286732,7769385,2579
Estonia,2021-03-01,380546,10393714,3431,1327183,Europe,1016269,286732,7831409,2585
Estonia,2021-03-02,380546,10434873,3499,1327183,Europe,1019768,286732,7862422,2636
Estonia,2021-03-03,380546,10455453,3578,1327183,Europe,1023346,286732,7877928,2695
Estonia,2021-03-04,380546,10465742,4267,1327183,Europe,1027613,286732,7885681,3215
Estonia,2021-03-05,380546,10470887,4356,1327183,Europe,1031969,286732,7889557,3282
Estonia,2021-03-06,380546,10473460,4130,1327183,Europe,1036099,286732,7891496,3111
Estonia,2021-03-07,380546,10474746,4781,1327183,Europe,1040880,286732,7892465,3602
Estonia,2021-03-08,380546,10475389,4990,1327183,Europe,1045870,286732,7892949,3759
Estonia,2021-03-09,380546,10475710,4829,1327183,Europe,1050699,286732,7893191,3638
Estonia,2021-03-10,380546,10475871,4802,1327183,Europe,1055501,286732,7893313,3618
Estonia,2021-03-11,380546,10475952,4978,1327183,Europe,1060479,286732,7893374,3750
Estonia,2021-03-12,380546,10475992,5220,1327183,Europe,1065699,286732,7893404,3933
Estonia,2021-03-13,380546,10476012,5779,1327183,Europe,1071478,286732,7893419,4354
Estonia,2021-03-14,380546,10476022,5788,1327183,Europe,1077266,286732,7893426,4361
Estonia,2021-03-15,380546,10476027,6210,1327183,Europe,1083476,286732,7893430,4679
Estonia,2021-03-16,380546,10476029,6395,1327183,Europe,1089871,286732,7893432,4818
Estonia,2021-03-17,380546,10476030,6317,1327183,Europe,1096188,286732,7893432,4759
Estonia,2021-03-18,380546,10476031,6163,1327183,Europe,1102351,286732,7893433,4643
Estonia,2021-03-19,380546,10476032,5888,1327183,Europe,1108239,286732,7893434,4436
Estonia,2021-03-20,380546,10476032,5783,1327183,Europe,1114022,286732,7893434,4357
Estonia,2021-03-21,380546,10476032,5322,1327183,Europe,1119344,286732,7893434,4009
Estonia,2021-03-22,380547,10476032,4758,1327183,Europe,1124102,286732,7893434,3585
Faeroe Islands,2021-01-29,1,3993,3817,48998,Europe,948658,20,81493,77914
Faeroe Islands,2021-01-30,13677,66595,83,48998,Europe,948741,279133,1359137,1693
Faeroe Islands,2021-01-31,18080,229572,83,48998,Europe,948824,368994,4685334,1693
Faeroe Islands,2021-02-01,20281,311060,83,48998,Europe,948907,413914,6348422,1693
Faeroe Islands,2021-02-02,21382,351804,83,48998,Europe,948990,436385,7179966,1693
Faeroe Islands,2021-02-03,22482,372176,83,48998,Europe,949073,458835,7595738,1693
Faeroe Islands,2021-02-04,24312,382362,83,48998,Europe,949156,496183,7803624,1693
Faeroe Islands,2021-02-05,26790,387455,83,48998,Europe,949239,546757,7907567,1693
Faeroe Islands,2021-02-06,29269,390002,83,48998,Europe,949322,597350,7959549,1693
Faeroe Islands,2021-02-07,31460,391275,80,48998,Europe,949402,642067,7985530,1632
Faeroe Islands,2021-02-08,33650,392548,77,48998,Europe,949479,686762,8011510,1571
Faeroe Islands,2021-02-09,96429,2465072,106,48998,Europe,949585,1968019,50309645,2163
Faeroe Islands,2021-02-10,127819,3501334,135,48998,Europe,949720,2608657,71458712,2755
Faeroe Islands,2021-02-11,143514,4019465,128,48998,Europe,949848,2928976,82033246,2612
Faeroe Islands,2021-02-12,151361,4278530,120,48998,Europe,949968,3089126,87320502,2449
Faeroe Islands,2021-02-13,155285,4408063,112,48998,Europe,950080,3169210,89964141,2285
Faeroe Islands,2021-02-14,157247,4472829,108,48998,Europe,950188,3209253,91285950,2204
Faeroe Islands,2021-02-15,158228,4505212,103,48998,Europe,950291,3229274,91946854,2102
Faeroe Islands,2021-02-16,158718,4521404,66,48998,Europe,950357,3239275,92277317,1346
Faeroe Islands,2021-02-17,158964,4529500,30,48998,Europe,950387,3244295,92442548,612
